# Cpu scheduler: rr
# Quantum: 0.1
pid arrival_time cpu_bursts_time io_bursts_time bursts_time tat ready_wait_time io_wait_time
25 19.310512336141016 10.656636662063775 0.0 10.656636662063775 7903.229027969708 7892.572391307633 0
42 38.93399932179117 10.792381707007996 0.0 10.792381707007996 8598.167620139368 8587.375238432345 0
9 6.233290617121228 12.471772389973534 0.0 12.471772389973534 8892.21936578669 8879.7475933967 0
55 48.42915646895565 10.979603958862587 0.0 10.979603958862587 8994.375969341261 8983.396365382383 0
154 134.95958494276405 10.079339373360561 0.0 10.079339373360561 8934.324880240909 8924.245540867534 0
29 24.13936332045448 11.644190861701201 0.0 11.644190861701201 9076.089292725032 9064.445101863315 0
69 59.639049936337805 10.91636412112303 0.0 10.91636412112303 9167.822118810152 9156.90575468901 0
121 107.46018303432214 10.686875551033857 0.0 10.686875551033857 9348.564698084476 9337.877822533424 0
32 26.410241939852256 12.008423437754454 0.0 12.008423437754454 9550.839985418945 9538.831561981175 0
218 214.9647401568501 10.164636279446169 0.0 10.164636279446169 9406.950123481554 9396.78548720209 0
176 169.03054005686846 10.490443468644091 0.0 10.490443468644091 9508.670845794855 9498.180402326196 0
112 98.71091040055848 11.053898641438435 0.0 11.053898641438435 9672.22999807941 9661.176099437955 0
104 90.73917164673598 11.13051353589486 0.0 11.13051353589486 9700.722512289685 9689.591998753773 0
20 16.015930802590226 12.740592525360537 0.0 12.740592525360537 9844.980333320887 9832.23974079551 0
229 231.32900216237144 10.383908053510918 0.0 10.383908053510918 9662.151170014737 9651.767261961206 0
0 0.572691988769615 15.49662477878709 0.0 15.49662477878709 10051.123507602984 10035.62688282418 0
201 191.69868415883022 11.086533458309116 0.0 11.086533458309116 10201.886683187622 10190.800149729292 0
475 467.20682728730833 10.18028912719667 0.0 10.18028912719667 9946.896317252922 9936.716028125704 0
150 133.22136430318366 11.479891520595974 0.0 11.479891520595974 10310.66167175775 10299.181780237133 0
476 467.32421709882345 10.295672411418673 0.0 10.295672411418673 10045.499432314797 10035.203759903357 0
325 318.0530381625716 10.615994645339978 0.0 10.615994645339978 10198.986605896403 10188.370611251043 0
49 43.67952006868245 12.512829217072094 0.0 12.512829217072094 10482.272953207397 10469.760123990305 0
53 47.909362509769274 12.53548267224923 0.0 12.53548267224923 10556.81269878106 10544.277216108789 0
251 248.37335265312254 11.075932952248294 0.0 11.075932952248294 10406.470782799024 10395.394849846756 0
708 678.0392305111811 10.045020090934356 0.0 10.045020090934356 10006.988636735527 9996.94361664457 0
718 683.0900248967005 10.098260724489204 0.0 10.098260724489204 10010.174704871997 10000.076444147486 0
537 518.5703352755481 10.340572586180114 0.0 10.340572586180114 10196.434967079409 10186.094394493208 0
394 388.8746836437159 10.613561934571512 0.0 10.613561934571512 10328.844180645821 10318.230618711228 0
715 681.5816384507627 10.152014594692474 0.0 10.152014594692474 10105.967394439203 10095.815379844491 0
354 345.5422971260448 10.810369293475267 0.0 10.810369293475267 10447.617105057418 10436.806735763921 0
120 106.8081619537849 12.070866516935125 0.0 12.070866516935125 10718.163984625051 10706.093118108092 0
404 398.52307192691626 10.780623604552227 0.0 10.780623604552227 10438.184361223866 10427.403737619292 0
843 800.8820279212061 10.040131929901117 0.0 10.040131929901117 10046.765537159517 10036.725405229596 0
284 280.4367164650144 11.146356635821212 0.0 11.146356635821212 10592.929829698236 10581.783473062393 0
15 10.09818774503387 14.167534401953372 0.0 14.167534401953372 10879.435892820227 10865.268358418252 0
340 330.48511922646014 11.041796925285581 0.0 11.041796925285581 10610.651788026096 10599.60999110079 0
279 277.5010877113971 11.271150760441426 0.0 11.271150760441426 10681.81936525641 10670.548214495946 0
318 312.0199277756463 11.117873979407708 0.0 11.117873979407708 10667.718399171643 10656.600525192212 0
128 115.87698968957409 12.15568237117369 0.0 12.15568237117369 10876.153096786486 10863.997414415287 0
928 884.0052144748289 10.127593168970977 0.0 10.127593168970977 10154.11292443515 10143.98533126616 0
170 157.67629229342842 11.941099610187852 0.0 11.941099610187852 10922.898387508714 10910.957287898504 0
205 197.16436547919645 11.706734799206767 0.0 11.706734799206767 10904.182971378208 10892.47623657898 0
174 163.6125364285435 11.917100387316701 0.0 11.917100387316701 10951.845185233262 10939.928084845924 0
554 536.0457676467631 10.753626109639617 0.0 10.753626109639617 10593.765580124735 10583.01195401507 0
694 667.2247829409283 10.542459388622472 0.0 10.542459388622472 10483.390520609115 10472.848061220471 0
255 253.07605251665993 11.522605852159906 0.0 11.522605852159906 10902.36185688556 10890.839251033378 0
701 671.1389823610856 10.530442470158716 0.0 10.530442470158716 10485.729369511299 10475.198927041116 0
584 563.4196894537392 10.701433691170426 0.0 10.701433691170426 10616.204086304057 10605.502652612864 0
659 631.7785325211137 10.689114645478488 0.0 10.689114645478488 10563.07315747676 10552.38404283126 0
488 478.24028058810467 10.973567567276692 0.0 10.973567567276692 10732.049559750918 10721.075992183618 0
846 803.6230857295645 10.414634182232867 0.0 10.414634182232867 10429.281388791773 10418.866754609518 0
96 82.05599841820904 12.776530725874899 0.0 12.776530725874899 11180.111560140505 11167.335029414608 0
353 345.1593768289874 11.381787592241185 0.0 11.381787592241185 10924.923642493013 10913.541854900746 0
888 840.884479785709 10.471187221521683 0.0 10.471187221521683 10434.122809160384 10423.65162193884 0
365 355.2530331266935 11.348753100680549 0.0 11.348753100680549 10943.92340726713 10932.574654166425 0
650 617.7989019374121 10.810564568487514 0.0 10.810564568487514 10744.517021285648 10733.706456717138 0
433 428.3793604247311 11.249081005415357 0.0 11.249081005415357 10957.556132233245 10946.307051227806 0
397 391.6507979372404 11.384553035032363 0.0 11.384553035032363 11001.469247755795 10990.08469472074 0
149 133.07394179587305 12.431824764727285 0.0 12.431824764727285 11270.277928661924 11257.846103897175 0
136 122.82200777693467 12.585324447932127 0.0 12.585324447932127 11298.71518712886 11286.129862680906 0
89 74.87187773238722 13.059171508967538 0.0 13.059171508967538 11394.232145950471 11381.17297444148 0
54 48.2026961089232 13.449799596771912 0.0 13.449799596771912 11429.451127170738 11416.00132757394 0
208 204.1052405698984 12.192781663287311 0.0 12.192781663287311 11302.21078672451 11290.018005061202 0
449 442.23101958934393 11.39991869675079 0.0 11.39991869675079 11067.643593831415 11056.243675134641 0
196 189.27281756818059 12.22095479412585 0.0 12.22095479412585 11342.394748949959 11330.173794155808 0
952 905.8139715569995 10.648385859509151 0.0 10.648385859509151 10627.401980820654 10616.753594961121 0
286 283.7984404702948 11.867531711706535 0.0 11.867531711706535 11264.78504361912 11252.91751190739 0
802 756.7277155171518 10.867485386298052 0.0 10.867485386298052 10795.823253958575 10784.955768572254 0
611 586.2602531018064 11.120814821797367 0.0 11.120814821797367 11006.050819575985 10994.930004754162 0
548 528.9624689276652 11.358004555888378 0.0 11.358004555888378 11152.550368711574 11141.192364155662 0
766 722.073708806121 11.089065266117919 0.0 11.089065266117919 10973.028194099286 10961.939128833144 0
515 499.260483546481 11.457406236826623 0.0 11.457406236826623 11218.613418693507 11207.156012456655 0
885 837.540320840652 10.97206891185475 0.0 10.97206891185475 10901.105650311267 10890.133581399386 0
722 685.846167788839 11.131527071924449 0.0 11.131527071924449 11053.331330435005 11042.199803363055 0
558 542.0603306134644 11.461595206726917 0.0 11.461595206726917 11253.663400726462 11242.201805519708 0
22 16.26820897528436 14.71409857469679 0.0 14.71409857469679 11783.669620939352 11768.955522364631 0
323 317.5002755352606 12.058429569657122 0.0 12.058429569657122 11525.804904047496 11513.746474477814 0
984 939.2029049198924 10.987175529642661 0.0 10.987175529642661 10905.589450192512 10894.602274662844 0
46 41.770408588510314 14.026379231331473 0.0 14.026379231331473 11857.801713311681 11843.775334080325 0
192 183.62569351587965 12.779075238566236 0.0 12.779075238566236 11780.512786779645 11767.733711541054 0
155 135.76005648313998 13.005634385434302 0.0 13.005634385434302 11836.48405819785 11823.478423812388 0
555 538.1823055884834 11.607986980533395 0.0 11.607986980533395 11435.569796073045 11423.961809092485 0
195 186.92172537845238 12.780103229414332 0.0 12.780103229414332 11793.711533286778 11780.931430057337 0
869 827.4746431830101 11.282204496265184 0.0 11.282204496265184 11175.440819978567 11164.158615482274 0
724 688.0602027563042 11.46703311189422 0.0 11.46703311189422 11329.934980145226 11318.467947033305 0
941 893.8293255135487 11.208018410145133 0.0 11.208018410145133 11180.171158201498 11168.963139791327 0
420 411.9686007356097 12.086599788947654 0.0 12.086599788947654 11675.398621900104 11663.312022111131 0
117 106.38562436365139 13.452155323641751 0.0 13.452155323641751 12025.63653702133 12012.184381697662 0
547 528.6084394467389 11.88668025323617 0.0 11.88668025323617 11611.400402191506 11599.513721938243 0
