# Cpu scheduler: srtf
# Quantum: None
pid arrival_time cpu_bursts_time io_bursts_time nbursts bursts_time tat ready_wait_time io_wait_time
101 6.4786823885006495 63.88520617042028 60.7720560197063 9 124.65726219012657 322.12268569315216 36.19443424583295 222.04304527689897
104 82.55100296267989 33.38045930974977 11.111107495403653 3 44.49156680515342 265.8110475057795 128.64021714143615 103.7903710545936
102 48.900913879552895 69.86346437023569 65.95166866005871 9 135.8151330302944 534.7454506991612 79.85625759884255 385.02572873008296
100 2.5101997732265255 107.53882920797585 103.29625528088992 15 210.8350844888658 968.9478251651288 140.65072835640674 720.7582676007461
103 50.08260036876188 167.39769355047576 138.90549340001968 21 306.3031869504955 1573.8623820311818 130.30351072711557 1276.1611777535904
46 361.02317252201783 42.50932364175205 121.28701927597136 155 163.7963429177234 11514.551494717209 0.0 11472.04217107546
53 474.30701283141246 46.221399820841896 118.76444942437192 159 164.98584924521379 11876.360032201243 0.0 11830.1386323804
4 34.51254772132792 51.94466545452542 128.21680544478164 177 180.1614708993071 12512.511433090947 0.5663608248611425 12460.000406811556
13 72.13186382781092 48.97985488585093 129.71302922472717 177 178.69288411057806 12785.904048478302 0.5366277929304033 12736.38756579952
2 3.0423208297706976 56.55867996274807 140.72972331384895 195 197.28840327659702 12954.273056411801 0.6377234444250695 12897.07665300463
25 212.2268847756533 49.80986803650763 133.56385899968166 177 183.3737270361893 13057.951124648594 0.0 13008.141256612093
14 77.67755728735413 48.101976779031716 136.9635429426635 183 185.06551972169524 13278.998789677007 0.6063171463071058 13230.290495751668
40 324.82885289073744 47.528395574079234 128.59137239166066 177 176.11976796573987 13092.552383675113 0.0 13045.023988101035
95 934.63541602617 49.52982062953415 120.34355259367713 167 169.87337322321127 12521.93523748984 0.0 12472.40541686031
29 248.52250307894843 49.19479740683543 135.2568406155899 179 184.45163802242536 13234.041645363977 2.219397425999176 13182.627450531143
98 955.4106475579802 51.27176863099256 128.53630809974317 169 179.80807673073576 12651.309333286343 1.0725286595132957 12598.965035995834
48 379.21768702105356 48.98624493979995 133.05707178275276 179 182.04331672255267 13278.919633529527 0.017494569139103078 13229.915894020587
74 751.6461161321769 45.85489820610713 134.04069417814418 177 179.89559238425136 13195.988127129904 0.0 13150.133228923793
12 68.35788861801444 50.261617581031764 144.15481040094704 193 194.41642798197879 13888.047111651296 0.4497789137904533 13837.335715156469
27 226.50423251228423 49.77197938181191 138.93790156055903 187 188.70988094237094 13739.007417973638 0.5015808620017879 13688.733857729823
41 331.2981938278804 49.91995138719406 136.0921073775198 185 186.01205876471386 13636.320318078328 0.14787617860946511 13586.252490512521
70 686.1058881087071 51.45400722557145 129.99434766586603 179 181.44835489143748 13326.949339487948 0.3746900886948197 13275.120642173675
21 143.60611276717992 55.04595378156655 144.55649629461357 191 199.60245007618005 13941.741194735541 0.7166994661114074 13885.978541487862
51 461.93479275362176 53.3228316285957 141.8303354371558 185 195.15316706575146 13678.744707714292 0.13763048715929926 13625.284245598537
16 116.01266549818925 55.950428088506875 143.96963082071156 193 199.92005890921843 14044.168474622278 0.03409035934987514 13988.183956174427
3 20.72547683596009 57.15749770870293 147.32932022998423 203 204.48681793868712 14151.557620378573 0.7077246145298375 14093.69239805534
5 44.23369371900627 60.0184649375627 152.9747396882541 199 212.99320462581676 14135.63184805001 0.623636499169109 14074.989746613277
34 291.8848713164254 50.118941054732794 141.26198876064424 189 191.38092981537704 13897.08992352113 0.0 13846.970982466399
36 294.49753240021886 51.88442927920836 141.87054608390034 189 193.75497536310866 13901.237093001802 0.0 13849.3526637226
38 302.94337030329723 47.51590775884851 141.8482560679107 189 189.36416382675918 13898.288177256905 0.008508345356972313 13850.763761152706
92 904.3957448336025 50.8958136134981 136.18227869032424 179 187.0780923038223 13307.636688828512 0.0 13256.740875215013
93 922.469764136658 49.41927848490451 132.92709444840816 179 182.3463729333127 13303.677895667417 0.0 13254.258617182513
19 135.80367410325712 51.41575763079852 149.51021091352925 195 200.92596854432776 14167.473096245965 0.0 14116.057338615161
54 474.9215681456721 52.96600189769223 137.93250976522782 189 190.89851166292004 13927.091499295966 0.0 13874.12549739827
24 177.87169340260178 54.30765777589322 150.2420026356094 197 204.54966041150266 14337.870674725127 0.0 14283.563016949232
73 729.5858247643158 54.59423425436598 141.62117179504713 187 196.2154060494131 13797.183471305334 0.0 13742.589237050961
6 48.855907051903515 58.732785368965125 154.27697825266083 205 213.0097636216259 14479.833851385603 0.5161494260838424 14420.58491659056
64 617.4603903257942 47.19866246157112 142.31152775845604 189 189.51019022002714 13913.916957913716 0.0 13866.718295452152
8 50.303423408542244 57.36435698345565 154.89945734525602 205 212.26381432871167 14504.964432662322 1.327131996115078 14446.272943682754
79 789.588162231238 52.90336499576705 138.51367819784198 187 191.41704319360906 13767.796056761343 0.0 13714.892691765574
42 339.78662691054484 50.82506401995153 147.981106565537 195 198.8061705854885 14219.230097324562 0.0 14168.405033304603
31 252.2641475286816 50.23360799313475 138.68116785656525 197 188.9147758497 14342.265273987858 0.11258904314468055 14291.919076951579
47 364.1675347498301 53.71804537091277 142.46233313424804 195 196.18037850516077 14232.764858993693 0.0 14179.046813622786
35 293.25491686442547 52.45690920952309 146.72693895897117 197 199.18384816849425 14335.135113627783 0.0 14282.678204418258
68 677.3761246383738 60.3980783883902 148.75317310737697 191 209.15125149576716 13984.96623044107 0.46904512540072574 13924.09910692728
