# Cpu scheduler: fcfs
# Quantum: None
pid arrival_time cpu_bursts_time io_bursts_time nbursts bursts_time tat ready_wait_time io_wait_time
5 31.92641110972734 39.457412480781514 27.399733493023714 5 66.85714597380523 319.82995759037385 247.93198971217208 32.44055539742024
3 23.362763276498647 91.4023213062684 65.45239400125415 9 156.85471530752255 605.2059841511855 402.81198497226035 110.99167787265682
10 75.61078239422976 56.55899319965558 37.62763377295403 7 94.18662697260962 574.4358156486827 415.95116792261757 101.9256545264096
9 54.63437745363444 66.38319191568677 57.19465145065283 9 123.5778433663396 712.8266136019165 455.8325942297921 190.61082745643756
11 77.85343058843212 78.53693537331857 60.641313638604345 9 139.1782490119229 745.4011647243894 459.54458520243884 207.31964414863214
1 7.379682367208876 116.84312363424482 73.212523970886 13 190.05564760513082 859.8929467214266 526.9919078680143 216.05791521916728
18 131.10738972427413 56.50148054857932 57.380106234050515 9 113.88158678262984 781.7553733527077 453.39712309575464 271.8567697083737
2 10.81197122799983 142.33436823741593 107.40994200401765 17 249.74431024143357 1263.283954585588 509.409810640217 611.5397757079546
12 87.00668252029524 123.21892853863417 97.49367138082825 15 220.71259991946246 1294.373705981742 468.6746598521899 702.4801175909179
8 43.878914752357474 138.5803060014487 120.70588282714738 17 259.2861888285961 1411.6906458358326 500.80108363999244 772.3092561943914
78 684.6917802148023 38.48481225853759 109.63405579857363 147 148.11886805711123 21369.34388886433 129.22655073254396 21201.63252587325
14 106.7698253469615 43.87219037311902 125.02585785241033 161 168.89804822552935 23044.116854449545 558.7220458083281 22441.522618268107
27 186.11880687269206 42.03455265227342 122.36098672925353 161 164.39553938152693 23144.95936741454 468.1306359779998 22634.79417878427
25 180.962133386868 45.615012182243376 117.847926481187 165 163.46293866343038 23717.0725190534 481.1386361312674 23190.31887073989
67 576.7269622224203 42.186919873655505 119.21696881371861 161 161.4038886873741 23419.4331413197 162.31952929650697 23214.926692149536
19 132.91656620657506 47.412640326602904 124.3623199008441 167 171.77496022744697 23985.23915585651 514.0973500567619 23423.729165473138
113 1063.1957826185635 46.18967267535469 109.95983020621445 157 156.14950288156916 23084.78109294699 0.0 23038.591420271645
7 37.917753664164266 48.38663051265284 127.04376956947726 171 175.43040008213012 24300.4121946785 597.2897843530919 23654.73577981275
29 191.9257292938422 46.02188749475792 124.55883467351352 169 170.5807221682714 24318.56228268627 456.8737189222815 23815.666676269222
79 691.6230121696249 48.54571249407646 126.41208767867923 165 174.9578001727557 24021.54550175901 120.86531720470043 23852.134472060225
54 471.88187775566183 46.18878661213337 126.44000740891694 169 172.62879402105028 24510.89442700621 242.54704223160746 24222.158598162467
20 149.01355844151496 47.85766579695742 133.8064238252777 173 181.66408962223517 24837.475768178618 491.1916911317239 24298.426411249933
103 947.4976955792001 41.08184644805227 125.63250416755929 165 166.71435061561158 24183.54360357527 14.578632438050363 24127.883124689164
16 110.27285966259691 46.71591915004086 127.1598741535544 175 173.8757933035953 25082.306396496795 535.4628742617319 24500.127603085024
44 356.489143421852 48.5406862140505 124.56600036035482 173 173.10668657440533 24974.78562135242 328.16289455394895 24598.082040584406
45 370.1834050630235 41.910508608240576 127.85212230719937 173 169.76263091543996 24998.60693052223 311.0601710707719 24645.636250843214
65 562.6277784338602 44.1341502762965 125.72090649140067 171 169.8550567676972 24820.981957761713 173.53106228479635 24603.316745200627
39 298.77336241581975 47.96035148982323 130.00567546310197 175 177.96602695292523 25229.681800893293 391.17369865371904 24790.54775074974
196 1860.877308295104 41.131096009898926 117.36342854501964 161 158.49452455491857 23866.645772223626 0.2786865415414468 23825.235989672194
24 177.8281628653227 49.70012239283578 134.77098252343367 179 184.47110491626944 25688.190110065614 488.12564570440964 25150.36434196837
26 182.14611803743864 51.56963718735978 128.2146991452521 179 179.78433633261187 25687.85827250162 474.9945027333273 25161.294132580926
51 435.4176595157572 48.104680027472604 133.85745334480023 177 181.96213337227283 25605.005798710365 264.62472748140266 25292.276391201496
174 1713.9193951852758 41.83311828874823 125.08359618107035 165 166.9167144698186 24385.93312941528 0.0 24344.10001112653
50 396.908805180677 48.15283367687118 135.04271930862657 179 183.19555298549773 25846.128184635596 272.261307229156 25525.714043729567
198 1874.6132460484005 42.39015328014716 122.33219938589275 165 164.7223526660399 24414.678557180978 0.0 24372.288403900824
137 1207.5075569977118 44.71097357472243 129.5117075323391 171 174.22268110706153 25117.104577967533 30.77745257780839 25041.616151815004
107 1024.1092203048636 45.09944844831757 131.81831425964498 173 176.91776270796257 25303.525497468025 42.14519219126669 25216.28085682845
53 467.0277195623182 46.42475714540126 133.43261417675362 179 179.85737132215488 25889.501451436572 254.68621370384437 25588.390480587317
178 1733.6574745799685 44.99283050388793 126.3565749409947 167 171.34940544488262 24656.953505305646 0.0 24611.960674801754
60 530.6446937151329 44.576381685598705 135.4644758884352 179 180.04085757403394 25901.4095664044 203.84854808771343 25652.984636631092
31 232.19434497123265 49.77248117097663 138.57657157787142 183 188.34905274884807 26234.786073134517 423.0947983602555 25761.918793603294
49 393.1703017417218 47.9165879294635 136.91158034977025 181 184.82816827923375 26096.45689497982 281.07299062999164 25767.467316420356
139 1216.3034722656182 49.75740877113347 132.72614229758346 173 182.4835510687169 25383.395401901427 21.442552655059217 25312.195440475236
173 1694.9168841285777 47.222175138462866 128.71431159625442 169 175.93648673471733 24916.087323523636 0.0 24868.865148385175
96 870.6764750287323 46.95728105624598 130.3886131446024 177 177.34589420084842 25746.44429202867 51.035421160171154 25648.451589812248
21 154.72643942492562 51.49713413269798 132.7159402389055 185 184.21307437160348 26492.47519775233 520.43397164096 25920.544091978667
183 1791.786914558558 44.68892014314793 130.5662185440895 169 175.25513868723743 24924.123290109354 0.0 24879.434369966202
52 446.97789907972737 48.39861562047953 138.221714809811 183 186.62033043029055 26391.491900594683 314.06044488655715 26029.032840087646
84 714.9103625932764 45.859392410541346 139.44454895972717 181 185.30394137026852 26188.612869278408 131.88449905889547 26010.86897780897
13 94.96241616538546 56.261290819395164 142.95449491444663 189 199.21578573384184 26925.45716645895 574.3614778101394 26294.83439782942
34 258.26083302753426 54.34882667308638 137.27952974381188 187 191.62835641689827 26775.60128302662 447.47145883238636 26273.78099752114
111 1043.0616959450756 50.34880026967317 132.46827214927228 179 182.81707241894543 26064.651289618792 4.6535864902512 26009.64890285886
37 278.00171256891707 53.74044370567687 144.29492181212692 189 198.03536551780377 27020.03949384651 392.3315892756761 26573.967460865155
40 306.97682813453645 50.9520617704384 143.1627707809394 189 194.11483255137782 27042.98848327471 364.34493154204677 26627.691489962224
117 1072.9470717997049 47.14795874880163 131.64824722430413 181 178.79620597310574 26307.841958500314 15.677611769595842 26245.0163879819
140 1218.7022044391497 48.98502566281401 134.22564474192106 181 183.21067040473503 26354.417414626183 17.819319883089747 26287.61306908026
77 663.6510802516219 52.03308324557751 137.36249243861164 187 189.39557568418917 26914.8640104297 149.04404622495588 26713.78688095916
98 879.8703352167496 52.203893275059535 136.26605087855526 185 188.46994415361485 26714.754907428865 41.90318963992604 26620.647824513875
66 571.6178487472413 58.39752496023645 143.06372243572406 189 201.46124739596047 27108.734950315906 176.65072495025333 26873.68670040542
48 388.7163610894527 49.238339530106714 144.85452242873677 191 194.09286195884343 27308.09151768945 288.6794717213986 26970.173706437934
104 953.5908474625118 49.700378787017826 138.91101063002392 185 188.61138941704178 26759.718146746563 10.876504679194795 26699.141263280344
