# Cpu scheduler: rr
# Quantum: 0.1
pid arrival_time cpu_bursts_time io_bursts_time nbursts bursts_time tat ready_wait_time io_wait_time
16 69.00530508732624 29.417091501515927 19.368894281572345 3 48.78598578308827 283.5948811865844 198.47835262425528 55.699437060809714
5 6.808701857145126 44.97770475502733 28.272039599351462 5 73.2497443543788 433.1148264587933 237.80687450900132 150.33024719475986
17 79.44894156928117 51.66142174444654 31.955847789389434 5 83.617269533836 517.079850567869 201.1994130616061 264.21901576180846
13 55.981846397495914 45.858724995834955 23.992933191531492 5 69.85165818736644 558.8855175987859 227.24355497143242 285.78323763151263
9 24.7741278658208 70.41534770741677 63.85986740521356 9 134.27521511263035 902.7910395570965 237.01664954959315 595.3590423000749
4 5.922009576806615 99.5312600451318 90.16585183778744 13 189.69711188291924 1262.1952723581096 259.3985605200651 903.2654517929165
19 85.04584646953342 104.8476403927931 82.70152618693173 13 187.54916657972478 1518.4757147852865 242.8054765811259 1170.822597811401
1 2.1827082950407766 129.21291630294266 113.97206470029455 15 243.1849810032372 1672.9660456670442 294.10358471755893 1249.6495446465838
11 43.792271287082954 132.0405089239917 110.10190541684631 17 242.142414340838 2078.029140421443 265.1998616922919 1680.7887698052002
15 65.51539687064236 145.6401092781705 127.41504463302329 19 273.0551539111938 2330.7369032749193 282.78185714746803 1902.314936849343
3 5.407441329195374 47.30714568366587 128.88445458125065 167 176.19160026491653 20350.764190831927 102.03255259853468 20201.424492549777
14 60.68439169614304 44.77642815273501 125.45045853838744 165 170.22688669112244 21561.44551386375 70.90746582270793 21445.761619888395
12 45.50632235218859 49.82951360689715 130.28860008217038 177 180.1181136890675 23406.390714664976 84.25923719319057 23272.301963864957
7 19.084476588247625 48.892767364845426 140.17368555460374 189 189.06645291944915 23885.223868985864 80.6874191113284 23755.64368250978
10 26.6882543822909 52.32569172312212 147.02930214008433 191 199.35499386320646 24557.28028882992 80.34505210877485 24424.609544998133
30 194.7902156301571 43.64161033275498 130.82294849924526 173 174.46455883200025 24606.07571374333 23.804204345482276 24538.62989906523
74 657.8343521373854 45.44175463971866 121.14302050211698 165 166.58477514183562 24197.191050158675 2.9019748678650785 24148.847320651224
2 2.4070508280771845 57.52113378511698 153.06443686698066 201 210.58557065209766 25245.842164486556 90.88343087942607 25097.437599822166
8 20.508374892066247 53.363603148287446 141.934491977648 197 195.29809512593548 25396.245457799003 93.50510384211084 25249.3767508088
46 373.04953346149966 51.738549361469694 127.29142386518447 173 179.02997322665416 25152.962451432297 3.8155016058196907 25097.408400465178
135 1269.9316375691983 43.95105391917763 123.6842864286418 165 167.6353403478194 24466.081636057577 0.8750107281559849 24421.255571410395
6 12.804082076810378 54.37770985664574 147.61657317522042 203 201.99428303186616 25912.638555641377 85.60164571515618 25772.65920006974
61 533.6053855989011 48.634884036924035 127.93217171989276 175 176.56705575681679 25561.697156533533 3.220157255363347 25509.84211524142
119 1151.036995329721 48.4457425864557 124.61049780445285 169 173.05624039090856 24987.860236393528 2.2103864590433204 24937.20410734821
34 236.56478897607195 53.742546869750925 134.33285498498066 181 188.07540185473158 25992.055824446554 10.357147103083491 25927.956130473875
76 676.0717110265904 44.42969452479222 127.56045960681527 175 171.99015413160748 25646.773451360474 2.115030386858848 25600.228726448997
57 509.2695500586489 49.413644415006196 125.37078686949818 177 174.78443128450436 25825.40641848672 3.3631101284030933 25772.629663943488
0 2.1827082950407766 58.50424233811667 159.198111148656 213 217.7023534867727 26850.021467792754 98.17562943431646 26693.34159602051
167 1563.8648162305474 49.218996051392274 124.34093705772628 171 173.55993310911856 25348.168645350437 0.1999999999998181 25298.749649299236
62 535.5904058776496 52.10783964606717 136.42884283397456 181 188.53668248004175 26388.972655751484 3.4042471391895788 26333.46056896643
64 550.9449828483503 51.20010206048433 136.91508688779473 181 188.11518894827907 26406.399376414178 6.34274049335022 26348.856533860526
29 191.54082853169513 52.63352389899913 140.18398726638998 189 192.8175111653891 26880.50976192084 28.88338898634271 26798.992849035672
23 145.90494024254903 50.44317999313481 143.6233669361588 193 194.0665469292936 26930.72291414112 33.0264457949458 26847.253288353193
189 1742.0803567058103 43.78402134015513 125.11738261331224 171 168.90140395346737 25339.247298177626 0.34085457106675676 25295.122422266624
132 1232.920455654475 49.701900780991465 130.6484375616005 175 180.35033834259195 25853.899425015126 1.8416069636539305 25802.355917270703
97 816.0711786011483 48.50032818727755 129.64231621422374 179 178.1426444015013 26299.177866532424 3.5706781627324062 26247.106860182612
87 737.9593409831658 56.46677391933402 136.66644096155574 181 193.1332148808898 26491.806512479245 3.911568643739656 26431.42816991638
49 416.11346257913897 51.007415680649615 138.14384389300932 185 189.15125957365893 26844.147361400268 3.9238132142907034 26789.216132505517
35 237.62042415391105 53.90247405365612 144.35696473126893 189 198.25943878492507 27080.532378890075 10.87121380466263 27015.758691031962
197 1828.8357771368094 45.624738626650114 134.32898340864207 173 179.95372203529217 25599.10491075477 0.3999999999996362 25553.0801721283
83 714.0450910757744 46.381277162576055 141.57291938599676 183 187.95419654857284 26762.249825393923 1.8282405041385346 26714.040307727424
20 110.16592424543754 51.96600943978012 153.28974238123027 197 205.2557518210104 27373.22657448139 35.97058786576653 27285.28997717601
68 584.5758774051122 50.92135827148111 131.80120640213033 185 182.72256467361143 26946.70886166433 6.25844484633069 26889.529058546726
209 1968.85078524226 46.547216960761816 131.20883513427478 173 177.75605209503658 25603.627175198337 0.5474680239092322 25556.532490213864
52 465.70594534539777 49.61577825011752 137.62784682143314 187 187.24362507155064 27148.44036736566 3.0568405491075623 27095.767748566668
25 160.91906698910677 51.65132906525934 150.91001229833842 195 202.56134136359776 27468.634877639077 34.28072205078152 27382.70282652322
44 356.0330883979646 53.91867003322753 142.6875984756449 189 196.60626850887252 27331.85853146652 5.2884686170419855 27272.651392816475
174 1633.0041990658044 50.88920399191833 138.42417640929838 177 189.3133804012167 26133.00472509982 0.0 26082.115521108066
31 222.5298002735788 46.09660800535215 141.86723981355578 193 187.96384781890794 27560.510604866566 11.026393612611201 27503.387603248808
21 119.49595462534964 55.818237617040985 143.864293810025 199 199.682531427066 27767.6804312099 53.43545996655146 27658.42673362651
59 517.4274335385998 48.443528202712876 141.61347083701634 189 190.0569990397292 27431.31911235404 4.839450264803418 27378.036133886697
105 910.0832592884524 50.45766713959855 137.09856490984305 185 187.55623204944158 27078.46357108031 1.8886703963549962 27026.11723354455
66 577.9113810457957 50.945078314367294 140.20421308043217 189 191.14929139479943 27435.75078247245 2.909237158280689 27381.896467000057
160 1524.4617578984569 51.622937057193205 132.46433867042 181 184.0872757276132 26626.8621221159 0.39321782529373195 26574.845967233636
43 352.3112780233849 52.186123001845864 141.54582264716947 193 193.7319456490153 27818.33767781994 3.8614819147701382 27762.29007290351
79 694.1366706682065 51.58371672203992 141.55238305949888 189 193.1360997815388 27503.57519537104 2.961436831976016 27449.03004181724
198 1855.58780822385 51.40930649294533 133.08493600374302 179 184.49424249668834 26344.921178270222 0.0 26293.511871777504
39 282.09761084762334 47.83205656523355 147.664940424051 195 195.49699698928453 27945.883810673706 6.117892499235893 27891.933861609406
207 1953.5219736637298 51.72946963234778 134.87907030572467 179 186.60853993807245 26331.134414940272 0.34738076135340634 26279.057564546813
70 599.6766588265801 52.25148255257565 139.55097184797432 191 191.80245440054995 27690.695196835564 3.5481224849314685 27634.895591798293
91 783.363130612725 52.513573141001174 143.7757087439417 189 196.2892818849429 27534.83467976321 1.6684841151082992 27480.65262250734
72 626.3372316598014 50.081782894370534 143.98778642700515 191 194.06956932137564 27720.805394718216 2.114951041985364 27668.608660782087
191 1758.69464650132 48.6840859972422 136.2740348766073 181 184.95812087384948 26600.67999403064 0.6087980143956884 26551.387110019212
98 837.444363969001 52.530309539271975 140.5469306572312 189 193.07724019650317 27552.891476919856 2.707101555035706 27497.65406582572
42 344.2589122867192 48.881401155283456 145.32565829690012 195 194.20705945218361 28057.45248523251 4.589970235380861 28003.981113842085
84 733.9358634294067 48.47177828709994 140.67589634913983 191 189.14767463623977 27723.753965521453 2.277544943853627 27673.004642290754
71 602.0007519486256 56.389644897256105 145.4459192235344 193 201.83556412079048 27920.75735819602 3.989349907448627 27860.378363391595
