# Cpu scheduler: fcfs
# Quantum: None
pid arrival_time cpu_bursts_time io_bursts_time bursts_time tat ready_wait_time io_wait_time
0 85.3038084774516 19.24538646550249 4.763672462951113 24.0090589284536 27.098607545093188 3.08954861663959 4.7636724629511065
2 126.70760479550941 9.666064121583931 1.8610464725202394 11.52711059410417 31.118305937918052 19.59119534381385 1.8610464725202576
1 104.06838701062406 24.54816703385716 6.74522416962815 31.293391203485314 55.61853803455648 24.325146831071166 6.7452241696281305
3 127.9513915284027 17.552109997898818 4.026174223172532 21.57828422107135 50.90653800562279 29.32825378455152 4.026174223172518
4 130.12260689987423 20.613823743413878 4.703777865745765 25.317601609159645 54.12708578601797 28.80948417685829 4.703777865745764
5 204.85092930942352 20.818198891089715 4.690644607914114 25.50884349900383 37.6520076248616 12.143164125857766 4.690644607914123
7 224.9415823479652 9.565338734339424 2.3522006900700876 11.91753942440951 26.60244801758597 14.68490859317643 2.352200690070134
6 214.80033990322812 20.343617817588548 5.4334636895535375 25.777081507142086 44.06477370152783 18.28769219438564 5.4334636895536335
9 306.62874968800134 12.007474937028082 3.1373127818414988 15.14478771886958 33.53004823489738 18.385260516027813 3.1373127818414446
8 302.0387841580416 24.81710478886013 6.450020154533062 31.267124943393195 57.09372663335853 25.826601689965287 6.450020154533092
10 317.9417761824454 18.48172789184821 4.509859532404011 22.991587424252216 45.18167603029002 22.190088606037705 4.50985953240405
12 364.38688686113755 8.592988517404667 1.7105506396376784 10.303539157042346 14.350101420643227 4.046562263600833 1.7105506396376882
11 350.10141914863704 13.063077648622876 3.1735141248770864 16.236591773499963 29.885711044281095 13.649119270781057 3.1735141248771015
13 408.8817698326762 14.350146023536386 3.5312963384516007 17.881442361987986 17.881442361987922 0.0 3.5312963384515683
14 510.0375897499308 18.170208887785936 4.233075507070605 22.40328439485654 29.294561046464878 6.891276651608223 4.233075507070623
15 519.915997029278 19.93675534195089 4.942208419280367 24.878963761231255 37.717627297125205 12.838663535894284 4.942208419280178
16 541.0994207269605 11.75577229151687 3.356025713491502 15.111798005008373 23.49504118924267 8.383243184234175 3.3560257134914764
18 567.3714714268939 15.8213596084833 3.809035600121851 19.630395208605155 32.08055047052642 12.450155261921395 3.8090356001217742
17 557.3684063795771 21.85860757735624 5.869889978738392 27.728497556094634 46.91096882044792 19.182471264353126 5.8698899787383425
20 603.4073009299468 10.233920790246527 2.445326542073784 12.679247332320312 22.26718081789386 9.58793348557333 2.4453265420739854
19 591.6021247004683 21.00299285918964 5.420226938789234 26.42321979797887 40.482840612541395 14.05962081456255 5.420226938789369
21 665.000314521375 21.316491094066567 5.224749378884614 26.54124047295118 26.541240472951245 0.0 5.2247493788847805
23 692.9665232643921 14.982860122631097 3.131160886845766 18.114021009476858 34.99732614377842 16.883305134301736 3.1311608868456915
22 689.7348526281571 16.04188486837645 4.2183512882612675 20.260236156637717 39.83826032801983 19.578024171381912 4.218351288261374
25 721.8852306087455 16.966669342102925 4.035973622867052 21.002642964969983 42.97565966917762 21.973016704207453 4.035973622867118
24 710.3310327944163 26.0034321871738 6.208531809298289 32.21196399647209 80.63063614587531 48.41867214940294 6.2085318092983925
27 758.6793984734367 13.108151230579333 3.497745820942491 16.605897051521826 72.0206584207317 55.41476136920983 3.497745820942555
26 754.5696716744334 17.970659460960583 4.0672802658061045 22.037939726766687 92.28089194606173 70.24295221929526 4.067280265805948
30 779.176144274228 12.098268982404996 3.298927112412885 15.397196094817879 75.29152282580128 59.894326730983266 3.298927112412912
31 780.3594880270035 15.246977171116205 3.132503626610209 18.37948079772642 76.92208154400157 58.542600746275184 3.1325036266101733
28 761.777204020919 20.030030597755488 4.628878175392467 24.65890877314796 100.93111947953798 76.27221070638984 4.628878175392629
29 766.6190743112272 17.297538244466917 4.732377864378428 22.029916108845345 98.82309507335151 76.79317896450596 4.7323778643784635
32 847.52880114655 23.702555769445716 5.0662270187893155 28.768782788235036 50.23001623596281 21.461233447727636 5.066227018789505
33 875.0708906687274 19.06949479625668 4.854257636368425 23.923752432625104 42.943291047232606 19.01953861460754 4.854257636368402
34 888.7447200308205 18.637063342412464 4.594966838334918 23.232030180747383 43.584493107257344 20.352462926510043 4.594966838334813
36 920.9661624255484 11.319554591146682 2.5520469015448275 13.871601492691509 26.64974529497954 12.778143802288014 2.552046901544827
35 916.1603076494283 22.802655278349413 6.434324890817922 29.23698016916733 45.581693340193624 16.34471317102623 6.434324890818061
37 957.7033441095558 20.411147158482876 5.210509539155825 25.6216566976387 28.211343922573633 2.589687224935119 5.210509539155737
40 990.2772123691293 12.791142566915475 2.6436153572292698 15.434757924144746 36.89475829660364 21.460000372458808 2.6436153572293506
38 986.3900192880142 19.007769027008514 4.262432970843698 23.27020199785221 48.664652097930684 25.39445010007819 4.2624329708439745
41 1036.688679419747 7.908593596041591 1.6221654674016786 9.53075906344327 18.205255185805072 8.674496122362143 1.6221654674016008
39 986.6313589961785 25.635435240070873 6.536653807217225 32.172089047288104 69.81398839604321 37.64189934875503 6.536653807217135
42 1040.6739440814024 16.55736905037407 4.368675355026263 20.92604440540034 30.59596257237922 9.669918166978732 4.368675355026426
43 1091.2679198160315 15.73247983454634 3.1320643771576817 18.864544211704022 18.86454421170447 0.0 3.132064377157576
44 1122.2834604933669 12.89351007404351 2.455263662997536 15.348773737041052 25.348286479121498 9.999512742080924 2.4552636629973676
47 1145.4553091909524 6.558215792134226 1.5801297704338961 8.138345562568123 32.61704500486576 24.478699442297966 1.580129770433814
48 1147.6820477002873 9.189985187071713 1.7883507592051329 10.978335946276845 44.368928664281384 33.39059271800488 1.7883507592050591
