# Cpu scheduler: fcfs
# Quantum: None
pid arrival_time cpu_bursts_time io_bursts_time bursts_time tat ready_wait_time io_wait_time
0 11.499005180225891 18.14598018029095 3.8461399013298667 21.99212008162082 21.99212008162081 0.0 3.846139901329865
1 74.79764441154921 10.203391189790539 2.6350382908787533 12.83842948066929 12.838429480669305 0.0 2.6350382908787537
2 107.17431041591706 9.571160485946047 1.9164588130959022 11.487619299041949 11.487619299041924 0.0 1.9164588130959004
4 128.34891892437133 11.940094258226639 2.1470904777612554 14.087184735987893 20.088766861446402 6.001582125458498 2.1470904777612816
3 120.37701340832884 22.533376528561824 5.613137139183081 28.1465136677449 37.156097474921566 9.009583807176597 5.613137139183081
5 208.5986079579833 15.260719852580964 3.882741644830449 19.143461497411412 21.732772614906906 2.5893111174954697 3.882741644830446
6 223.7202890660541 22.460097338616215 5.274337647196339 27.734434985812555 30.159994920566618 2.425559934754091 5.27433764719629
7 257.81822151762276 20.959619377944094 5.003779909546535 25.963399287490628 37.71893456091226 11.755535273421515 5.0037799095466085
9 282.0557701207153 11.232565485790582 2.8957262943991147 14.128291780189699 36.063294282483525 21.935002502293855 2.8957262943991395
8 265.9232542735883 22.98728482949346 5.685680399301108 28.67296522879457 64.78087235302337 36.1079071242288 5.68568039930102
10 296.03500319097026 11.110229901003724 2.883106735926423 13.993336636930144 36.986380046225975 22.99304340929592 2.8831067359263898
11 309.3365076872669 20.558277634757136 5.146397487100298 25.704675121857434 40.15882293025612 14.454147808398716 5.146397487100273
13 399.9821316817269 13.524744190423897 3.280219343849574 16.804963534273472 35.99177825003994 19.18681471576656 3.2802193438495237
12 398.3407290660543 16.27497390903925 4.05049177637625 20.3254656854155 43.238587484196444 22.913121798780935 4.050491776376248
14 403.26553284169364 18.307425996601687 4.701324989954436 23.008750986556116 44.14935050127002 21.140599514713927 4.701324989954514
15 498.3856319409449 14.588167081844706 3.483115097040527 18.071282178885234 18.0712821788851 0.0 3.4831150970405247
16 616.1953957210086 11.357022720216975 2.8349047686720987 14.191927488889073 14.191927488889178 0.0 2.8349047686722315
17 651.199091003493 28.98113513627434 7.382184953924131 36.36332009019847 54.851509905224134 18.488189815025862 7.382184953924138
18 673.7871129988893 17.418886336025125 4.089575087939793 21.508461423964917 42.50339679625699 20.994935372292048 4.0895750879398065
19 674.4397003912411 15.595587468805757 4.349080137071642 19.944667605877402 43.10050665062863 23.15583904475136 4.349080137071496
20 788.8829014298518 13.017787165321323 2.7188528367191256 15.736640002040446 15.736640002040417 0.0 2.7188528367190656
21 804.685452350513 24.884132454731443 6.301604398162105 31.185736852893545 31.18573685289323 0.0 6.301604398161885
23 913.4013958682448 13.796539693414722 3.4662829358428353 17.262822629257556 25.482923008515968 8.220100379258383 3.4662829358428553
22 903.9861269580986 22.79806942843973 6.02460726184181 28.82267669028154 38.92430435095105 10.101627660669578 6.024607261841766
24 1094.1559914891575 13.396416524233434 3.572036761387227 16.96845328562066 16.96845328562108 0.0 3.5720367613873805
25 1136.7294190123253 9.497648059625668 2.1557514012631365 11.653399460888803 11.653399460888522 0.0 2.1557514012629326
26 1167.3990138431195 17.397858160950754 3.7017670534033544 21.099625214354113 23.383941911454485 2.2843166971008486 3.701767053403046
