# Cpu scheduler: srtf
# Quantum: None
pid arrival_time cpu_bursts_time io_bursts_time bursts_time tat ready_wait_time io_wait_time
0 85.3038084774516 19.24538646550249 4.763672462951113 24.0090589284536 27.098607545093188 3.08954861663959 4.7636724629511065
1 104.06838701062406 24.54816703385716 6.74522416962815 31.293391203485314 42.256705172937245 10.963313969451931 6.7452241696281305
2 126.70760479550941 9.666064121583931 1.8610464725202394 11.52711059410417 35.561127183949395 24.034016589845194 1.8610464725202576
3 127.9513915284027 17.552109997898818 4.026174223172532 21.57828422107135 44.578953005551455 23.000668784480183 4.026174223172518
4 130.12260689987423 20.613823743413878 4.703777865745765 25.317601609159645 55.682275203025824 30.364673593866144 4.703777865745764
7 224.9415823479652 9.565338734339424 2.3522006900700876 11.91753942440951 18.187989716802633 6.270450292393093 2.352200690070134
5 204.85092930942352 20.818198891089715 4.690644607914114 25.50884349900383 50.94867875321208 25.439835254208248 4.690644607914123
6 214.80033990322812 20.343617817588548 5.4334636895535375 25.777081507142086 42.73672013282214 16.959638625680014 5.4334636895536335
9 306.62874968800134 12.007474937028082 3.1373127818414988 15.14478771886958 22.58108090339863 7.436293184529063 3.1373127818414446
8 302.0387841580416 24.81710478886013 6.450020154533062 31.267124943393195 45.790646907759424 14.523521964366182 6.450020154533092
10 317.9417761824454 18.48172789184821 4.509859532404011 22.991587424252216 45.89346630518861 22.901878880936295 4.50985953240405
11 350.10141914863704 13.063077648622876 3.1735141248770864 16.236591773499963 26.567325706492852 10.330733932992814 3.1735141248771015
12 364.38688686113755 8.592988517404667 1.7105506396376784 10.303539157042346 16.40661474094412 6.103075583901727 1.7105506396376882
13 408.8817698326762 14.350146023536386 3.5312963384516007 17.881442361987986 17.881442361987922 0.0 3.5312963384515683
14 510.0375897499308 18.170208887785936 4.233075507070605 22.40328439485654 29.294561046464878 6.891276651608223 4.233075507070623
15 519.915997029278 19.93675534195089 4.942208419280367 24.878963761231255 40.63718397355012 15.758220212319202 4.942208419280178
16 541.0994207269605 11.75577229151687 3.356025713491502 15.111798005008373 20.543175931788028 5.431377926779533 3.3560257134914764
18 567.3714714268939 15.8213596084833 3.809035600121851 19.630395208605155 33.235363440849824 13.6049682322448 3.8090356001217742
17 557.3684063795771 21.85860757735624 5.869889978738392 27.728497556094634 50.61089904095252 22.882401484857724 5.8698899787383425
20 603.4073009299468 10.233920790246527 2.445326542073784 12.679247332320312 19.721545691698566 7.042298359378037 2.4453265420739854
19 591.6021247004683 21.00299285918964 5.420226938789234 26.42321979797887 42.01872149201347 15.595501694034624 5.420226938789369
21 665.000314521375 21.316491094066567 5.224749378884614 26.54124047295118 28.029010419309657 1.4877699463584122 5.2247493788847805
22 689.7348526281571 16.04188486837645 4.2183512882612675 20.260236156637717 28.834605449253104 8.574369292615188 4.218351288261374
23 692.9665232643921 14.982860122631097 3.131160886845766 18.114021009476858 35.442543180920325 17.328522171443637 3.1311608868456915
25 721.8852306087455 16.966669342102925 4.035973622867052 21.002642964969983 43.615445353258565 22.612802388288515 4.035973622867118
24 710.3310327944163 26.0034321871738 6.208531809298289 32.21196399647209 59.92840992783317 27.716445931360795 6.2085318092983925
27 758.6793984734367 13.108151230579333 3.497745820942491 16.605897051521826 47.38097368318142 30.775076631659545 3.497745820942555
29 766.6190743112272 17.297538244466917 4.732377864378428 22.029916108845345 42.18219858990176 20.152282481056204 4.7323778643784635
30 779.176144274228 12.098268982404996 3.298927112412885 15.397196094817879 42.40844695736473 27.011250862546717 3.298927112412912
26 754.5696716744334 17.970659460960583 4.0672802658061045 22.037939726766687 80.78814782787094 58.75020810110448 4.067280265805948
31 780.3594880270035 15.246977171116205 3.132503626610209 18.37948079772642 77.0430152018439 58.66353440411751 3.1325036266101733
28 761.777204020919 20.030030597755488 4.628878175392467 24.65890877314796 109.60107254698903 84.94216377384089 4.628878175392629
32 847.52880114655 23.702555769445716 5.0662270187893155 28.768782788235036 51.930539795019286 23.161757006784114 5.066227018789505
33 875.0708906687274 19.06949479625668 4.854257636368425 23.923752432625104 44.02968888916348 20.105936456538416 4.854257636368402
34 888.7447200308205 18.637063342412464 4.594966838334918 23.232030180747383 40.53784459895246 17.30581441820516 4.594966838334813
36 920.9661624255484 11.319554591146682 2.5520469015448275 13.871601492691509 27.25048962522783 13.378888132536304 2.552046901544827
35 916.1603076494283 22.802655278349413 6.434324890817922 29.23698016916733 45.53276295290016 16.29578278373276 6.434324890818061
37 957.7033441095558 20.411147158482876 5.210509539155825 25.6216566976387 26.613882725853955 0.9922260282154411 5.210509539155737
40 990.2772123691293 12.791142566915475 2.6436153572292698 15.434757924144746 30.865736726652585 15.430978802507752 2.6436153572293506
39 986.6313589961785 25.635435240070873 6.536653807217225 32.172089047288104 54.20777479317212 22.035685745883825 6.5366538072173626
38 986.3900192880142 19.007769027008514 4.262432970843698 23.27020199785221 58.99769862161975 35.72749662376725 4.262432970844088
41 1036.688679419747 7.908593596041591 1.6221654674016786 9.53075906344327 22.468839378256234 12.938080314813305 1.6221654674016008
42 1040.6739440814024 16.55736905037407 4.368675355026263 20.92604440540034 29.812011976133135 8.885967570732646 4.368675355026426
43 1091.2679198160315 15.73247983454634 3.1320643771576817 18.864544211704022 18.86454421170447 0.0 3.132064377157576
47 1145.4553091909524 6.558215792134226 1.5801297704338961 8.138345562568123 11.189799199261188 3.0514536366933953 1.580129770433814
44 1122.2834604933669 12.89351007404351 2.455263662997536 15.348773737041052 45.21884234830554 29.87006861126497 2.4552636629973676
49 1150.790007613181 25.989571365433356 6.150911214181964 32.14048257961532 59.357522591200905 27.217040011585823 6.150911214182088
51 1186.9213251886106 12.650828009566984 3.3064342408780094 15.957262250444995 38.372184566767146 22.414922316321963 3.306434240877934
53 1215.428267491893 10.262856071407374 2.5718796375460102 12.834735708953385 18.821185424403666 5.986449715450135 2.571879637546317
54 1221.3868796568122 6.607926900586227 1.230755017499789 7.838681918086015 16.516225652006597 8.67754373392063 1.2307550174998596
52 1205.2235900987391 12.77594013908007 2.85709118382361 15.633031322903681 46.221549496261105 30.588518173357443 2.8570911838235133
46 1131.6023007169977 16.990344766301035 3.9080771022578564 20.898421868558888 122.8802537221643 101.98183185360563 3.9080771022579484
50 1170.6490493182325 20.029431761448798 4.748173250507557 24.777605011956346 94.25578760704389 69.47818259508813 4.7481732505070795
48 1147.6820477002873 9.189985187071713 1.7883507592051329 10.978335946276845 133.28320050841307 122.30486456213657 1.7883507592050591
45 1126.7317814224673 30.105029988915405 7.91400191424137 38.01903190315677 161.34895743117204 123.32992552801534 7.914001914241226
55 1288.6291307556432 5.637137709669998 1.2297623045205066 6.866900014190505 6.866900014190378 0.0 1.2297623045203636
61 1341.3496982698202 11.24612688491473 2.8113739223696856 14.057500807284416 20.622881190841554 6.565380383556885 2.8113739223697394
58 1305.7752983423522 15.706893477399277 3.402304828751091 19.10919830615037 59.51309978991594 40.40390148376537 3.4023048287508573
56 1297.2601681911904 26.24428076361318 6.017899924257408 32.26218068787059 77.92726659862797 45.66508591075717 6.017899924257335
60 1340.043575201165 12.705628618261255 2.6878323711116936 15.393460989372945 52.75770618221918 37.364245192846056 2.6878323711116536
63 1369.7155536329935 13.053470349018216 3.1565174011770125 16.20998775019523 26.53540578381876 10.325418033623691 3.156517401177098
57 1301.857947277009 16.194781260557978 3.987763046202461 20.182544306760438 112.48065191240562 92.29810760564533 3.987763046202417
59 1337.0125785254716 25.470924874348736 6.68797514485555 32.15890001920428 95.42238211091671 63.2634820917126 6.687975144855727
62 1346.6299027409523 19.866125726094467 5.173197565566047 25.039323291660516 93.46984556873304 68.43052227707267 5.17319756556617
64 1476.2919791669824 19.598477131884383 4.589468391820907 24.187945523705288 24.18794552370491 0.0 4.589468391820674
65 1504.6043468471032 16.077367748489614 4.077318887786891 20.15468663627651 20.154686636275756 0.0 4.077318887786305
66 1540.5710179725731 17.636280147935327 4.481203534876736 22.11748368281207 23.772345668564185 1.6548619857521771 4.48120353487684
67 1558.3272078153138 11.364267222040343 2.767497076624744 14.131764298665086 21.30258110225259 7.1708168035870585 2.7674970766247498
68 1569.3491701307776 12.132525994786512 3.0170317865336975 15.14955778132021 22.401443427783306 7.251885646462824 3.0170317865338347
69 1580.9685982379492 13.403908402690146 3.0901881218791933 16.49409652456934 20.265336711645887 3.771240187076046 3.0901881218794642
70 1638.9655164861902 13.439204925369662 3.2948018303462083 16.73400675571587 16.734006755715882 0.0 3.294801830346387
71 1673.9367563968628 14.644321755719192 2.7952717041112054 17.439593459830398 17.43959345983012 0.0 2.7952717041109736
72 1714.7608287651415 18.500658323104393 5.150721600694583 23.651379923798977 23.651379923798913 0.0 5.150721600694396
73 1743.5028768661948 9.285168423063357 2.075528617358323 11.360697040421682 11.360697040421655 0.0 2.075528617358259
76 1783.4140930887602 22.083385856423682 5.398224481926491 27.481610338350176 55.1749498014417 27.69333946309098 5.398224481926718
75 1782.651181580099 20.639662119390934 5.076635648394126 25.716297767785065 79.0803722452763 53.36407447749116 5.0766356483939035
77 1794.0195120331136 17.686388926661927 3.864339611925515 21.550728538587443 71.70826738120218 50.15753884261471 3.8643396119252884
85 1897.8565827086913 7.176177107382171 1.6446722691817928 8.820849376563965 14.58379843582361 5.762949059259654 1.6446722691819105
84 1892.9585637905325 11.342098429934643 2.815181784810447 14.157280214745086 33.79739503993028 19.640114825185492 2.81518178481042
83 1880.2940877554854 12.994216631126836 3.1253910540087313 16.119607685135566 61.64801235104346 45.5284046659076 3.1253910540087873
87 1924.3138277637383 12.049862589488372 3.3167894469450214 15.366652036433395 23.262885569178934 7.8962335327451 3.316789446945222
86 1913.240932295788 17.94383049863088 4.626078563871676 22.569909062502557 55.15232478763755 32.58241572513475 4.626078563871943
78 1802.7426514469214 28.953582207523667 7.0973353590186425 36.05091756654231 173.77282168262832 137.7219041160863 7.097335359017961
81 1851.6067145553918 20.092380568251603 5.066508642894254 25.158889211145855 134.74705196344348 109.5881627522972 5.066508642894178
80 1851.0765144964591 14.81272179966685 3.859740062678451 18.6724618623453 145.3921789307426 126.71971706839759 3.859740062678611
79 1825.6027222089617 17.411945065012524 3.981603922172199 21.393548987184715 189.75882451448138 168.36527552729672 3.981603922172326
82 1879.0181923623438 14.909884921601613 3.3923270607781877 18.302211982379802 146.8727692914058 128.57055730902607 3.392327060777916
89 2008.3870736198762 18.48068308647366 4.051712396127344 22.532395482601 37.56702531301721 15.034629830415952 4.051712396127414
90 2028.9103264683572 10.251063456435245 2.6853907516347277 12.936454208069971 24.10967179653744 11.173217588467423 2.6853907516347135
91 2044.326493848718 8.396866826218119 1.622082240994165 10.018949067212285 18.856407924054338 8.837458856842659 1.6220822409936773
