# Cpu scheduler: rr
# Quantum: 0.01
pid arrival_time cpu_bursts_time io_bursts_time bursts_time tat ready_wait_time io_wait_time
0 14.317299719240376 13.780188160255342 3.515672429437912 17.295860589693252 26.879582136219163 9.326097834894256 3.773296141068931
1 17.717374308684818 17.808703596812926 4.536647979603556 22.345351576416483 42.018109821437434 18.628596152283382 5.580810072342178
2 37.36035093979969 8.686820122003125 2.142504501010169 10.829324623013294 23.44435863690653 11.981754045479484 2.775784469425659
3 46.02928777334416 14.595576388455754 4.16967273018515 18.765249118640902 27.50071599237463 7.824424541955764 5.080715061960738
4 136.24469000439572 8.793151308305372 2.009072546492258 10.80222385479763 10.802223854789617 0.0 2.0090725464922627
6 189.5461998671708 12.823493071033162 3.3298125918046786 16.15330566283784 43.98301495213812 27.20644339840888 3.9530784827076957
5 187.04273297371827 19.73123022191892 4.505884722949081 24.237114944867997 60.47828321784138 34.95154587212224 5.79550712381814
7 191.83709233934226 17.162167946338926 4.394866899172212 21.55703484551114 56.12102685168665 33.8765811958294 5.082277709533855
9 248.60024832997516 13.275044703533148 3.318554895311075 16.59359959884422 26.26403798210822 9.67043838327595 3.3185548953111663
8 209.30509698846885 27.68310332555822 6.979902313242332 34.663005638800556 69.37670104623402 34.35965437294192 7.333943347758947
10 317.6290366475272 17.064028851524522 4.365443702824893 21.429472554349417 21.42947255433404 0.0 4.365443702824905
11 349.07485804455484 10.08076162149796 1.9832077116679472 12.063969333165904 13.455853101465095 1.3918837683084462 1.9832077116678875
12 358.85469079028127 21.06020592828584 5.155497603117919 26.21570353140376 51.29973226354019 24.488656867907025 5.750869467366442
14 375.8611678447795 12.8726854309408 2.836744425348691 15.709429856289493 36.88958665922928 20.54995720300724 3.4669440252928894
13 366.08954327553715 18.52751555387479 4.358030099805399 22.885545653680186 48.07336349809441 24.20468158002501 5.341166364211347
15 445.34168208076926 10.949208207145091 2.411105918176447 13.360314125321539 14.668923051450577 1.3086089261390157 2.4111059181764745
16 457.10703495977793 12.008586733254713 2.6449483882167577 14.653535121471469 15.956183899145913 1.3026487776854196 2.644948388216676
17 478.3703288409158 12.992218640447524 3.0762874376181424 16.068506078065663 16.068506078053815 0.0 3.0762874376181344
18 512.8468462892912 17.722793304451887 3.509353381559331 21.23214668601122 21.232146685994962 0.0 3.509353381559322
19 538.6203456583431 17.162970466640974 3.8168151274225086 20.979785594063483 25.181584083474036 4.201798489425755 3.8168151274226148
20 553.6946740063524 23.772357242124023 5.757611711535001 29.529968953659022 34.012223657596905 4.21035275688439 6.029513658610199
21 614.8836423176701 16.808837658929377 3.3214276688859923 20.130265327815373 32.47441978908648 11.8845667113427 3.7810154188293836
22 616.7604966016116 21.503347783591526 5.494384079859174 26.997731863450703 49.51747005843515 22.262680253427447 5.751442021435878
23 647.0406580363533 11.227362745210296 2.69423615497122 13.921598900181518 27.490281332473728 13.445349751769982 2.8175688355036073
24 651.1073932144715 14.997883150258788 3.6134031501824477 18.61128630044124 30.57505999724708 11.963773696819317 3.6134031501825348
25 714.6680596168491 18.32677959887967 4.456650648896307 22.783430247775975 22.783430247759384 0.0 4.456650648896243
26 834.3687385168658 15.163675946183165 3.9633682189316812 19.12704416511485 19.15704416510107 0.029999999999972715 3.9633682189316914
27 853.4694982076201 20.48566448531139 4.99940240520694 25.485066890518333 31.087070054860078 5.6020031643605535 4.999402405206865
28 872.3700143273638 14.437996389869623 3.8878966547452345 18.325893044614855 31.449575374713163 12.479995836815647 4.531583148040909
29 880.8861298587187 15.731458515169466 3.725808514437543 19.45726702960701 29.35235786973203 9.484801972748528 4.136097381828222
30 940.8936878943604 12.233867925032701 2.8608811971410018 15.094749122173702 15.094749122162511 0.0 2.860881197140884
31 980.4479249210668 11.46907472553783 2.1457582652772613 13.614832990815092 13.61483299080453 0.0 2.145758265277209
32 1020.8849014311222 16.274182727022097 3.464074055269427 19.738256782291522 19.738256782276267 0.0 3.464074055269407
34 1050.3602227476326 11.328188141096211 2.695638878955052 14.023827020051266 26.44692544350687 12.423098423466172 2.6956388789549237
33 1042.1788488310608 19.623650458007656 4.8151180491208985 24.438768507128554 38.883598456261325 13.93899343870271 5.320954559569145
37 1086.9898026788258 5.711174030338116 1.5549611343070873 7.266135164645203 20.381847290691212 13.115712126050994 1.5549611343071774
