# Cpu scheduler: srtf
# Quantum: None
pid arrival_time cpu_bursts_time io_bursts_time nbursts bursts_time tat ready_wait_time io_wait_time
0 3.002560883556619 20.0 0.0 1 20.0 32.5 12.5 0
2 4.1961655629192816 80.0 52.68941430900162 7 132.68941430900162 367.07167637252803 99.82810848903196 187.2435678834961
18 111.7562086030933 60.0 27.758391408879948 5 87.75839140887994 287.4142819545715 66.3911823970764 161.02309955749507
8 35.16957664922011 80.0 40.11638665332598 7 120.11638665332599 395.5722507885691 110.45074295199939 205.1215078365697
12 50.00515800001349 80.0 49.142918512714914 7 129.1429185127149 432.12574637375275 109.2095550712346 242.91619130251811
1 3.002560883556619 43.5 126.72353180714454 173 170.22353180714452 10504.250373390958 0.06999472200266155 10460.680378668956
37 279.6038288179114 37.5 110.1003286674278 149 147.6003286674278 10753.515531146923 0.0 10716.015531146923
26 157.46904479974737 38.5 110.61343124969305 153 149.11343124969304 10891.947877031 0.0 10853.447877031
83 681.1737386248078 35.5 106.23429099631315 141 141.73429099631312 10404.273146051175 0.6085392111990586 10368.164606839977
89 722.6465389449709 38.5 112.99146047918018 153 151.49146047918018 11276.342428914295 0.18581703317784104 11237.656611881117
33 250.74110570444523 41.5 122.33386953809521 165 163.8338695380952 11875.40939694839 0.49067917404684636 11833.418717774342
48 362.31718129413156 41.5 122.17232561963584 165 163.67232561963584 11943.210074949902 0.045248380954717504 11901.664826568946
22 138.26379987648002 44.5 135.03390738973528 177 179.5339073897353 12536.125098296285 0.25114177027001006 12491.373956526015
7 31.830471207131666 47.5 142.7569951245668 189 190.2569951245668 12660.921867950465 0.8085725732173614 12612.613295377247
11 42.64592517842568 47.0 139.2814855816892 187 186.2814855816892 12684.770786717776 0.7821545318812753 12636.988632185894
17 109.73654477532938 45.5 132.08832266410346 181 177.58832266410343 12709.280969969148 0.4143069343260777 12663.366663034822
6 15.073498936497884 49.5 148.42055064854296 197 197.92055064854293 12907.574445026821 0.19221042614307038 12857.882234600676
10 38.0799793287701 48.0 146.26926769158055 191 194.26926769158055 12911.42843579808 0.6397152920676206 12862.788720506012
55 434.65667485495976 43.5 129.2008141013908 173 172.7008141013908 12521.30461044563 0.28140952285752974 12477.523200922771
4 11.426118258555729 50.5 148.10032721551008 201 198.60032721551008 13045.752189086952 0.965816324314833 12994.286372762637
3 10.662708902702908 51.0 155.31933808176916 203 206.31933808176916 13085.563629735992 0.0 13034.563629735992
96 877.8581858034083 42.0 122.2053826823815 167 164.20538268238153 12244.442244025498 0.0 12202.442244025498
5 13.017726089246084 51.0 148.46567622521215 203 199.46567622521218 13208.763731847503 1.1982406333695153 13156.565491214134
20 116.16676747951018 47.5 138.93508901008136 189 186.43508901008136 13266.503732781577 0.4938254496253194 13218.50990733195
19 114.34729814207498 48.0 147.7840836982764 191 195.7840836982764 13365.121270103708 0.3563199889159705 13316.764950114792
60 468.8258166720448 45.5 136.4286917322822 181 181.92869173228218 13016.554788808495 0.2574984154297226 12970.797290393064
53 410.0477202157747 46.0 133.09644452538654 183 179.09644452538654 13126.749772270718 0.0 13080.749772270718
63 528.2226375574309 45.5 138.57014916143592 181 184.0701491614359 13047.916179200494 0.567892474099267 13001.848286726394
35 257.78272676565564 47.0 140.27720922682664 187 187.27720922682664 13337.863405055838 0.800421571767572 13290.06298348407
47 354.329242843127 46.5 136.6595793308256 185 183.15957933082558 13243.117546280935 0.41243387916495067 13196.20511240177
78 645.7003566893143 45.0 130.88108249019047 179 175.88108249019047 12964.286164571575 0.0 12919.286164571575
28 215.5439200501466 47.5 142.76035380995688 189 190.2603538099569 13397.68700788901 0.26237923688267983 13349.924628652127
70 585.5252564138286 45.5 130.2092534274527 181 175.7092534274527 13070.410819337701 0.0 13024.910819337701
84 691.3056024445782 45.0 132.43400132781505 179 177.43400132781505 12975.398222781681 0.0 12930.398222781681
24 151.90598703678594 48.5 142.71536275304337 193 191.21536275304337 13577.975893677409 0.059682454873041024 13529.416211222535
50 387.8869049521812 47.0 137.5348679165492 187 184.53486791654922 13349.624990528046 0.0 13302.624990528047
42 309.94701708307514 47.5 139.28099132002225 189 186.78099132002228 13454.443709343164 0.45861994383335514 13406.485089399332
16 103.2208575255037 49.5 144.26811409378686 197 193.76811409378686 13670.068405723721 0.0 13620.568405723721
80 660.3015346357435 46.0 137.02573104912457 183 183.02573104912457 13182.146032601759 0.0 13136.14603260176
58 451.05512160183025 47.5 138.13168193760475 189 185.63168193760475 13454.542838933896 0.0 13407.042838933896
64 540.2660769982106 47.0 138.90720229567995 187 185.90720229567998 13371.327666817335 0.0 13324.327666817333
25 152.68623739659094 49.5 139.02459399953662 197 188.52459399953665 13786.132260093254 0.21974964019500476 13736.41251045306
15 101.984998426483 50.5 152.09215804893236 201 202.5921580489324 13863.691987677446 0.0 13813.191987677448
31 237.2070742432909 49.0 144.53511519681527 195 193.53511519681527 13734.584135276507 0.0 13685.584135276507
34 253.27458057033132 49.0 146.88013697891785 195 195.88013697891785 13755.826475238695 0.27590800846914476 13706.550567230226
36 271.3066135764938 49.0 146.9596746525603 195 195.9596746525603 13748.845954351398 0.0 13699.845954351398
21 116.26984634041744 50.5 144.20461173227088 201 194.7046117322709 13920.103698960396 0.6457423641782896 13868.957956596218
51 399.2926394394247 49.0 145.20515494340165 195 194.20515494340162 13725.691521286662 0.0 13676.691521286664
13 89.76852481453813 52.0 149.70815613173392 207 201.70815613173392 14114.002126765896 0.6365365176134219 14061.365590248284
69 582.6704038014874 48.5 144.41583587797206 193 192.91583587797203 13646.268314805759 0.46679273956704037 13597.301522066191
41 307.53671664347604 50.0 149.71504232947456 199 199.71504232947456 13923.315999903401 0.4248315558610898 13872.89116834754
101 951.207793318349 47.0 136.5341976705063 187 183.53419767050627 13295.424409220203 0.0 13248.424409220203
99 905.1067450023038 47.5 141.10694933784174 189 188.60694933784174 13397.766927743154 0.0 13350.266927743154
29 226.38790339597585 51.0 153.1272897190832 203 204.1272897190832 14085.748968525015 0.4060050821794903 14034.342963442838
82 680.8826564307878 48.5 145.6453792122146 193 194.14537921221464 13634.140609542768 0.39962140521902256 13585.240988137548
71 588.8134915291663 49.0 146.5593519531923 195 195.55935195319233 13729.014044973117 0.24527140777763634 13679.76877356534
40 305.82944865303176 51.0 154.0749219466416 203 205.07492194664164 14073.578937230284 0.0 14022.578937230284
61 498.2062420302483 50.0 148.3669822852795 199 198.3669822852795 13889.07173655394 0.0 13839.07173655394
9 38.05804097532443 55.0 162.38421351828632 219 217.38421351828634 14367.197626889496 0.22276594104706504 14311.974860948449
102 959.1316027158126 48.0 138.493383521805 191 186.49338352180501 13449.172352590647 0.0 13401.172352590647
45 330.6324530035663 51.0 146.6477131101944 203 197.6477131101944 14082.089131150795 0.0 14031.089131150795
49 364.80155301147624 51.0 153.82971481693266 203 204.82971481693266 14069.440872234303 0.0 14018.440872234303
38 291.4549169696984 51.5 150.11618579592832 205 201.61618579592832 14154.570383679698 0.046075031390216736 14103.024308648308
68 578.663886765964 50.0 150.16256222181227 199 200.16256222181227 13874.245806042889 0.0 13824.245806042889
93 817.7332646612274 49.0 137.00722002549378 195 186.00722002549378 13648.940499195594 0.43749893445010457 13599.503000261144
44 324.38609814280477 51.5 154.8576614022899 205 206.35766140228992 14148.017493016587 0.0 14096.517493016587
23 146.67194247262617 53.0 156.24019263420217 211 209.24019263420217 14342.486023993313 0.0 14289.486023993313
27 205.57678324862687 52.5 154.09394532899745 209 206.59394532899745 14292.099073099202 0.0 14239.599073099202
73 599.8045781674506 50.5 149.56606382147143 201 200.0660638214714 13931.868805179907 0.4496678827829328 13880.919137297124
85 691.4173441377001 50.5 146.69008353340416 201 197.19008353340413 13886.226084770908 0.3882583068781287 13835.337826464029
54 422.0025489302008 52.0 153.90283041934194 207 205.90283041934194 14160.567835079966 0.0 14108.567835079966
57 448.5146064673457 52.0 153.54284448566023 207 205.54284448566023 14146.630267281706 0.0 14094.630267281707
65 546.6356941370757 51.5 156.9856757532464 205 208.4856757532464 14059.974519142965 0.0 14008.474519142965
76 637.8033262366207 51.0 147.92757817304212 203 198.9275781730421 13970.232388941302 0.0 13919.232388941302
100 908.9707535529345 50.0 147.3912588222502 199 197.39125882225017 13716.581169591542 0.0 13666.581169591542
30 232.4610426149613 53.5 157.51006571881553 213 211.01006571881553 14396.994124008248 0.0 14343.494124008248
62 513.097579341337 52.0 155.498798655027 207 207.49879865502703 14119.213173053187 0.0 14067.213173053187
79 653.4317448415195 51.5 155.76205350825884 205 207.26205350825887 14009.337664190232 0.4874565169587868 13957.350207673273
14 97.84457833228049 55.5 166.812804421415 221 222.312804421415 14571.542363194603 0.03233698155503362 14516.010026213049
91 780.1448799913818 51.5 154.29377947447279 205 205.79377947447279 13924.402501418259 0.3997901577411085 13872.502711260517
92 786.5233085302012 51.5 157.34523199395522 205 208.8452319939552 13919.640907062498 0.0 13868.140907062498
75 632.4066216504388 52.5 156.7565583353628 209 209.25655833536277 14097.606896843097 0.0 14045.106896843097
72 593.4371445744713 53.0 158.50847828811584 211 211.50847828811584 14151.618416668103 0.0 14098.618416668103
88 721.8323559781487 52.5 152.09308464327677 209 204.59308464327677 14038.182512540121 0.0 13985.682512540123
66 556.966776666255 53.5 155.0542383384504 213 208.55423833845038 14212.141994501633 0.3951862761988423 14158.246808225435
97 884.0601878647865 52.0 151.16924147311175 207 203.16924147311175 13886.081548953574 0.0 13834.081548953574
77 645.0793640037956 53.5 153.52187469669568 213 207.02187469669565 14153.105261954746 0.0 14099.605261954746
52 401.1480446754403 55.0 163.1195500801656 219 218.1195500801656 14404.508853286548 0.0 14349.508853286547
86 697.0448728348404 53.5 164.47090911166043 213 217.97090911166038 14111.386904357483 0.0 14057.886904357483
74 613.2534523866616 54.0 157.03311122663993 215 211.03311122663996 14204.478759446118 0.0 14150.478759446118
104 966.2441512963555 53.0 154.54478560215406 211 207.54478560215404 13871.761562477652 0.0 13818.761562477652
46 339.9235901417935 56.0 167.14875171189158 223 223.14875171189158 14502.247530207964 0.4233393787052364 14445.824190829258
56 445.4925566973603 56.0 168.9140231495143 223 224.91402314951424 14416.294981985591 0.0 14360.294981985591
95 855.8088641213784 54.0 160.9403531206544 215 214.9403531206544 14007.8587425015 0.3660108338642658 13953.492731667635
59 462.2542691937775 56.0 162.02950447929123 223 218.02950447929126 14402.781793627788 0.0 14346.78179362779
90 732.9444503808553 54.5 160.46822396407617 217 214.9682239640762 14133.297916395271 0.0 14078.797916395273
