# Cpu scheduler: srtf
# Quantum: None
pid arrival_time cpu_bursts_time io_bursts_time nbursts bursts_time tat ready_wait_time io_wait_time
5 48.53751106135934 80.0 53.451586780492995 7 133.451586780493 508.64645781102166 196.6313053882706 232.01515242275107
0 32.193085018573534 100.0 59.66884171549097 9 159.668841715491 560.4295766379901 184.3591711422871 276.07040549570297
4 42.70445876990418 100.0 61.71297431984672 9 161.71297431984672 660.2016608139128 207.8531958605135 352.34846495339923
2 35.03388755200983 120.0 82.509340473761 11 202.509340473761 747.7439663033341 201.16458695591888 426.57937934741517
3 42.68420554815324 120.0 77.08766224674605 11 197.08766224674605 782.390965621732 198.7592060540389 463.6317595676931
1 32.193085018573534 46.0 144.25085549796552 183 190.25085549796552 10345.31890826649 0.128400836144408 10299.190507430345
10 112.5954450966031 43.5 129.77248962778822 173 173.27248962778825 12068.299742315621 0.0 12024.799742315623
40 375.776808276149 42.0 124.13979700356037 167 166.13979700356037 12221.446872591725 0.0 12179.446872591725
20 206.21882885501896 43.5 127.86047003310662 173 171.36047003310662 12438.894058451146 0.09682948974273131 12395.297228961403
43 398.83197703478663 43.0 124.6975899238011 171 167.6975899238011 12531.727203775736 0.0 12488.727203775734
73 812.1014638190678 41.5 120.62670333594849 165 162.1267033359485 12163.367925980105 0.0 12121.867925980105
6 57.68987603283611 49.0 142.4288851624618 195 191.42888516246182 12948.767393042153 0.7168276455131206 12899.05056539664
12 126.68921517586125 47.0 141.51667426494126 187 188.5166742649413 13083.691708352342 0.05309538584310758 13036.6386129665
54 549.2859888568903 43.5 124.0108246586222 173 167.5108246586222 12717.692187634193 0.335248494439611 12673.856939139754
41 376.4152463459102 44.5 134.1853228381538 177 178.6853228381538 12940.568771910732 0.8037464002931642 12895.26502551044
8 87.74656738426887 48.0 148.69951499788866 191 196.69951499788863 13235.783122100709 0.7384304245945827 13187.044691676116
19 202.30897360221851 46.0 133.70480457036805 183 179.70480457036803 13129.948385216521 0.31903975165943166 13083.629345464862
65 680.861306221273 43.5 130.67258925416945 173 174.17258925416945 12713.843950429786 0.2681920613329112 12670.075758368452
7 67.05155805242462 50.0 148.1609707650044 199 198.16097076500438 13440.943740706698 0.1612784968916685 13390.782462209805
74 812.2830223488636 43.5 133.6729115745866 173 177.17291157458658 12713.676760888142 0.3184414702042204 12669.858319417937
17 171.92704831861565 47.0 135.34664992357486 187 182.3466499235749 13361.380413867273 1.1137913580016061 13313.26662250927
25 218.9224086415168 46.5 135.70661924583453 185 182.20661924583453 13326.55598072064 0.022593887444145366 13280.033386833195
28 233.68887286541596 46.5 136.86682378896185 185 183.36682378896182 13339.064009860998 0.0 13292.564009860998
70 743.7790471710307 44.0 129.45805049787174 175 173.45805049787174 12862.913312326977 0.0 12818.913312326977
14 138.5654192484518 48.0 140.1574691164115 191 188.1574691164115 13480.641783091218 0.19094293803928508 13432.45084015318
34 340.4505988980588 46.5 133.4520675257518 185 179.9520675257518 13429.011985473038 0.0021855982070633218 13382.50979987483
35 341.5296481047436 46.5 138.74938950886772 185 185.24938950886767 13435.30719599162 0.5390668820004976 13388.26812910962
16 147.3686707249722 48.5 141.57515422191406 193 190.07515422191406 13636.139185180395 0.0 13587.639185180395
88 940.0909345879251 44.5 133.27147431502377 177 177.7714743150238 12981.421935084169 0.07212513862316428 12936.849809945546
29 241.21236350290357 48.0 139.24694571077393 191 187.2469457107739 13710.387902096654 0.0 13662.387902096654
53 529.5717775621263 46.5 138.85913766473496 185 185.35913766473493 13457.36426210475 0.2845914006178418 13410.579670704132
46 472.6236033816406 47.0 142.69969405883876 187 189.69969405883876 13570.558859484307 0.1884331111020856 13523.370426373203
103 1027.7465675509739 45.0 128.830538788073 179 173.830538788073 13086.952865343012 0.09247089189443614 13041.860394451116
32 311.46898285803076 49.0 143.00823379617134 195 192.00823379617134 13970.235864396218 0.0 13921.235864396218
100 1019.9845509752015 46.0 137.41162897236478 183 183.41162897236478 13302.444313074304 0.0 13256.444313074304
81 916.5986448245317 46.5 146.24618198827395 185 192.74618198827392 13415.96158982839 0.0 13369.461589828388
75 838.5299617966481 47.0 134.99465480932793 187 181.99465480932793 13520.750088720228 0.0 13473.75008872023
31 293.6742209125423 49.5 151.3737174043487 197 200.8737174043487 14077.525233659951 0.14344073748321762 14027.881792922468
47 484.7767290983551 48.5 148.54565623275215 193 197.04565623275215 13898.089669361601 0.0 13849.589669361603
15 145.6501866518434 51.5 154.22537363042747 205 205.72537363042744 14278.641349659632 0.049816108888109056 14227.091533550745
22 210.2520224239024 50.5 154.1424370572687 201 204.64243705726872 14217.24032654212 0.7451229554131089 14165.995203586706
18 182.6934303134303 51.5 149.11506714814706 205 200.61506714814703 14356.735194384191 0.0 14305.23519438419
36 356.34568120525796 50.0 145.3976515096915 199 195.3976515096915 14190.529954546008 0.0 14140.529954546008
39 368.9531015046382 50.0 151.97010317111815 199 201.97010317111813 14186.405135157174 0.0 14136.405135157174
76 846.9927143820441 48.0 141.0298413744912 191 189.02984137449118 13712.659148313238 0.0 13664.659148313238
71 788.4351842934955 48.5 147.99309456500316 193 196.49309456500316 13818.279910844207 0.0 13769.779910844207
66 694.1721694231384 49.0 143.41193836083355 195 192.41193836083357 13935.925942355427 0.1003698916005078 13886.825572463826
67 696.7518216167487 49.0 139.88827638440452 195 188.88827638440455 13940.124733542834 0.5649122486890974 13890.559821294144
26 231.10766472661706 51.5 154.82418542449204 205 206.32418542449201 14409.25400605034 0.0 14357.754006050338
9 107.02413044986724 53.5 160.09638044462207 213 213.59638044462207 14544.06830338578 0.3525145191597545 14490.21578886662
13 136.91346084293795 53.0 156.19605469712988 211 209.19605469712988 14542.270120847355 0.2431022565021408 14489.027018590852
23 215.56896428784205 52.0 152.85702141122695 207 204.85702141122695 14498.148342546263 0.0 14446.148342546263
37 357.9759528729171 51.0 149.9326264051137 203 200.9326264051137 14369.726629584491 0.7307765231563508 14317.995853061335
64 679.4562198217459 50.0 148.9952289984707 199 198.9952289984707 14103.688405753312 0.0 14053.688405753312
102 1026.0095881318796 48.5 138.6524146744033 193 187.15241467440325 13761.330923090922 0.0 13712.830923090922
104 1035.6740720994585 48.5 143.8058060783519 193 192.3058060783519 13755.36662064555 0.0 13706.86662064555
82 925.7382219120175 49.0 145.35357007692127 195 194.35357007692124 13870.114297314867 0.0 13821.114297314867
27 231.9991782184662 52.5 152.90286527727864 209 205.40286527727864 14577.574497526364 0.22230553986128143 14524.852191986502
79 872.1273040612241 49.5 149.0952978516653 197 198.59529785166532 13957.343679509759 0.0 13907.843679509759
24 218.07818405866738 53.0 159.35354273171757 211 212.3535427317176 14650.619478584302 0.0 14597.619478584304
30 244.22968163943455 53.0 158.77495651457357 211 211.77495651457357 14669.46867702731 0.0 14616.468677027307
62 659.7024453020491 51.0 147.30702531480017 203 198.30702531480017 14267.933607711077 0.0 14216.933607711077
92 963.2100414116209 50.0 143.96655372946083 199 193.96655372946083 13996.87291325367 0.40688431085970933 13946.46602894281
11 117.49765511524961 55.5 168.78405238971368 221 224.28405238971368 14847.027819413877 0.0 14791.527819413877
94 984.4397490649473 50.0 149.59207855836013 199 199.59207855836013 13987.979494307723 0.07799909471611954 13937.901495213007
95 987.287547371724 50.0 142.9559951168094 199 192.95599511680945 13988.016291419524 0.0 13938.016291419526
52 524.9443300139568 52.0 155.177988997748 207 207.17798899774795 14466.60331764579 0.14966740463569295 14414.453650241154
69 741.05643543622 51.5 153.1064083772646 205 204.60640837726461 14291.436293822993 0.39567416996146676 14239.540619653033
97 1003.7461804184902 50.5 151.60180992215604 201 202.10180992215606 14041.283282877963 0.48064165954474447 13990.302641218417
45 435.03960266444284 53.0 159.22234506925335 211 212.22234506925332 14623.87809386729 0.0 14570.87809386729
84 929.3544790754619 51.0 154.1387356798271 203 205.13873567982714 14134.647248527348 0.2688132956981235 14083.37843523165
58 603.2604950412506 52.5 155.47086760927203 209 207.970867609272 14471.949842926093 0.0 14419.449842926093
33 311.8777394435221 54.0 158.93358977814034 215 212.93358977814034 14778.566029600666 0.09124341450865359 14724.474786186156
21 209.5862789983354 55.0 163.23150135639446 219 218.23150135639446 14894.984560460012 0.0 14839.984560460012
44 428.66784995331534 53.5 158.3751343680195 213 211.8751343680195 14678.23934712834 0.33285076048724704 14624.406496367852
55 557.8410600892953 53.0 157.99761137045832 211 210.9976113704583 14553.255712958005 0.0 14500.255712958004
87 937.514178453143 51.5 150.42273006189143 205 201.92273006189146 14181.551805042593 0.0 14130.051805042593
90 959.1162141605778 51.5 158.02001775390508 205 209.5200177539051 14166.036027500204 0.0 14114.536027500204
68 730.1929290826461 52.5 158.14218626741882 209 210.64218626741885 14403.887687511018 0.0 14351.387687511018
42 386.7629508511304 54.5 167.93749266299267 217 222.4374926629926 14787.49363567996 0.0 14732.99363567996
51 524.4732190565231 54.5 161.66192634000404 217 216.16192634000407 14697.522939974428 0.0 14643.022939974428
57 577.7165842883566 54.5 161.85611729721816 217 216.35611729721813 14658.410404269227 0.5237850562708672 14603.386619212955
101 1024.0210763374098 53.0 164.1457665609837 211 217.1457665609837 14237.879544497668 0.14805451797701608 14184.73148997969
