# Cpu scheduler: rr
# Quantum: 0.1
pid arrival_time cpu_bursts_time io_bursts_time nbursts bursts_time tat ready_wait_time io_wait_time
2 2.7742263201743924 40.0 15.588905679931337 2 55.58890567993134 226.06793655614854 131.66847253155112 54.39946402459904
0 1.7077863881086284 80.0 42.42671373925282 4 122.42671373925282 468.6557248507667 150.87583673607884 237.77988811468046
6 11.337771296140582 80.0 49.562044344700965 4 129.56204434470095 528.4755746049583 164.30835124036693 284.16722336457855
12 43.16023682619514 80.0 43.00799603420518 4 123.00799603420518 534.4263183059674 136.3475495619167 318.0787687440381
5 11.17528850503736 140.0 88.51034017653986 7 228.51034017653984 955.4282445693067 190.14258244740194 625.2856621218834
27 183.68036199321756 37.5 114.43312192456035 75 151.93312192456034 10765.702684613057 7.088547081307354 10721.114137531677
16 60.52983047467309 40.5 115.80063284530566 81 156.30063284530567 11090.413965611455 23.248339519821613 11026.665626091555
55 453.01908897527096 39.5 124.95344776044507 79 164.45344776044504 11525.439791850486 2.4913975986594323 11483.448394251738
4 5.404213745560563 47.0 142.5184297785248 94 189.51842977852476 12011.264293314054 46.60930978422304 11917.654983529741
7 16.325271590401165 46.0 134.85570682424768 92 180.85570682424765 12026.428682327518 43.45107116278824 11936.97761116464
88 890.2027649579618 38.0 109.80186719781156 76 147.8018671978116 11190.58069391093 0.20000000000004547 11152.38069391084
8 22.064659280040186 46.0 135.98434784750665 92 181.98434784750668 12192.343571553169 40.49917603932781 12105.84439551375
62 517.5681537007781 40.5 120.33434242878133 81 160.83434242878133 11821.16506111139 1.6534369147270809 11779.01162419657
72 639.1264719518504 40.5 122.08248262829898 81 162.58248262829895 11850.93734813002 0.8811613688451416 11809.55618676108
36 286.67296589063045 42.5 123.17521555432899 85 165.675215554329 12262.681449417894 4.60821164962897 12215.573237768169
10 24.61323874016964 47.5 142.21579812422289 95 189.71579812422289 12693.658901441579 37.2291363605784 12608.929765080904
32 247.21019077699864 43.5 129.2066895684495 87 172.70668956844952 12523.696850491968 2.646360034588099 12477.55049045728
