# Cpu scheduler: rr
# Quantum: 0.1
pid arrival_time cpu_bursts_time io_bursts_time nbursts bursts_time tat ready_wait_time io_wait_time
1 10.678818969850642 20.89376229030571 39.0 40 59.89376229030571 616.8770565955565 252.03480176151115 343.948492543739
3 31.64735971037641 23.636877059855937 42.0 43 65.63687705985593 1813.8448711116216 396.8280050025669 1393.3799890492019
5 45.92398568061094 22.730187364195945 38.0 39 60.73018736419594 1927.7555756471531 429.0774474568647 1475.9479408260954
20 131.51679610753715 16.95370779989648 33.0 34 49.953707799896485 2226.7060789831203 391.3306746840884 1818.4216964991404
7 53.006514607415625 120.0 0.30000000000000004 4 120.3 2459.757834148347 2118.463824849914 221.29400929848964
4 35.728271049682135 26.82147826597904 51.0 52 77.82147826597902 2796.3342832876483 498.52219163397166 2270.9906133877053
2 28.009142069735056 30.92264485593924 50.0 51 80.92264485593923 2826.224649901005 545.8262105712441 2249.475794473829
22 138.69507740690926 20.38355156096131 36.0 37 56.3835515609613 2744.0015960939795 465.1480821600951 2258.4699623729302
18 120.5699104372935 20.172400302705654 40.0 41 60.172400302705654 2789.1055225163955 444.849273960829 2324.0838482528698
12 82.3967262801915 150.0 0.4 5 150.4 3111.3719980050732 2642.421739346808 318.9502586583544
15 110.47036690961647 150.0 0.4 5 150.4 3234.6850979818837 2753.3702225084276 331.31487547355164
21 133.8714990902422 150.0 0.4 5 150.4 3248.4905228129182 2759.5476687850983 338.9428540279191
10 71.7821447120627 25.39250885224539 50.0 51 75.39250885224538 3389.653335204317 509.13815412806207 2855.1226722240194
8 61.980242533145535 26.78897231441836 50.0 51 76.78897231441836 3436.630689823177 529.8508193630769 2879.990898145692
42 251.7400038003375 20.572956029027743 40.0 41 60.57295602902775 3295.5393259335738 426.9021429069426 2848.0642269976147
17 115.78980823275215 26.08583146662357 48.0 49 74.08583146662356 3491.2046963106136 542.1536090580239 2922.965255785978
16 114.93924736296803 28.006366017421037 45.0 46 73.00636601742103 3522.063700203136 589.2017321588464 2904.8556020268816
6 50.09419112090667 30.93049871871736 55.0 56 85.93049871871737 3632.6732584479587 569.5575929983528 3032.1851667309
9 66.38736979881406 32.1471338300151 52.0 53 84.14713383001511 3630.199894876001 608.2537111309748 2989.799049915025
