# Cpu scheduler: fcfs
# Quantum: None
pid arrival_time cpu_bursts_time io_bursts_time nbursts bursts_time tat ready_wait_time io_wait_time
0 0.4995196364674239 90.0 0.2 3 90.2 426.34514611431024 336.14514611431025 0.19999999999999574
2 9.260399556238513 120.0 0.30000000000000004 4 120.3 786.9628073841337 666.6628073841338 0.3000000000000185
12 72.38337351312833 120.0 0.30000000000000004 4 120.3 1081.3514327829012 961.0514327829012 0.3000000000000398
17 84.8434817627899 120.0 0.30000000000000004 4 120.3 1102.8111937894714 982.5111937894713 0.3000000000000682
10 61.1319916856321 150.0 0.4 5 150.4 1352.9315195354372 1202.5315195354374 0.39999999999994884
20 97.18997864858109 150.0 0.4 5 150.4 1428.9382812105537 1278.5382812105538 0.39999999999997726
21 113.78852113517311 150.0 0.4 5 150.4 1447.2283869752391 1296.8283869752393 0.3999999999998636
3 21.7556965436954 210.0 0.6 7 210.6 1642.4201489133693 1431.8201489133694 0.5999999999998806
19 96.01926946838982 240.0 0.7 8 240.7 1835.513193210787 1594.8131932107874 0.6999999999997044
6 38.371304130301795 360.0 1.1 12 361.1000000000001 2197.842430052092 1788.3903683555534 49.45206169653815
66 513.7232668027285 18.016486786859378 34.0 35 52.016486786859375 4195.673584018601 1579.4477952514146 2598.209301980328
4 26.224846290182008 19.17599384622905 37.0 38 56.17599384622905 4710.346391031956 2052.253110311353 2638.9172868743763
75 688.5556056220381 19.64139322197709 34.0 35 53.64139322197709 4060.9883819419633 1415.446729749447 2625.9002589705374
11 68.64395624475557 19.238183752572297 37.0 38 56.238183752572304 4743.965297996139 2038.0441064097106 2686.683007833857
43 305.9830063951808 21.392890060619887 38.0 39 59.39289006061988 4716.508981473973 1746.4640191689477 2948.652072244404
38 285.05670324919765 20.89195043437283 39.0 40 59.891950434372845 4826.9974104147805 1787.9802252991333 3018.1252346812744
80 717.7441413444052 20.318170632901797 38.0 39 58.3181706329018 4421.878266898484 1373.6239661765535 3027.9361300890287
56 452.0043690440186 23.304095708496128 39.0 40 62.30409570849613 4706.846530112404 1575.7030756092572 3107.839358794652
78 706.2355356612674 20.970462085590057 39.0 40 59.97046208559006 4524.692393183515 1391.9105614659109 3111.811369632014
87 762.2708189859554 21.430391769913683 39.0 40 60.430391769913676 4500.062786174709 1410.1730864843564 3068.4593079204383
28 157.98005999787205 23.006346075893184 41.0 42 64.00634607589319 5109.155221985752 1986.5893111429586 3099.5595647668997
72 632.0561837330848 25.428244925287213 40.0 41 65.42824492528722 4678.572700243909 1439.7305099843697 3213.413945334253
73 638.027940569445 21.893135530447083 40.0 41 61.89313553044709 4673.225382524348 1430.5986792028377 3220.7335677910633
105 1028.293082960663 22.080221556384345 39.0 40 61.080221556384345 4298.7797063415455 1053.3143669759754 3223.3851178091845
51 403.7571853929257 24.117203034392425 41.0 42 65.11720303439242 4925.7236936199215 1676.7190526906943 3224.8874378948335
83 726.3672877992924 22.700798873438387 41.0 42 63.70079887343839 4692.060796593874 1341.6273249876522 3327.7326727327827
1 0.4995196364674239 25.405713688868328 45.0 46 70.40571368886832 5419.948360502676 2051.871145047373 3342.671501766436
25 132.7382345046864 24.232193296100334 43.0 44 67.23219329610033 5293.603283999263 1897.4185554973183 3371.952535205845
45 335.5321267596615 26.58844284161199 43.0 44 69.58844284161198 5147.995125756314 1737.1337959638704 3384.272886950832
7 44.34463566280441 27.83716213385505 45.0 46 72.83716213385505 5473.557723127252 2130.4294325469186 3315.291128446479
59 461.78365914657616 23.476704585756497 43.0 44 66.47670458575648 5057.528133221598 1712.4913451098382 3321.560083526005
32 198.1671763306143 24.688287581947254 44.0 45 68.68828758194725 5336.784328645233 1912.2517413416126 3399.8442997216735
34 200.2561556927231 26.352160640885188 44.0 45 70.35216064088519 5336.974777255564 1901.9248638639306 3408.697752750748
44 308.3180983720943 23.366435986274638 44.0 45 67.36643598627464 5255.732234897217 1769.4634685133312 3462.902330397609
79 715.1287676492651 25.044330000819347 43.0 44 68.04433000081936 4861.065848435182 1378.9032366851718 3457.1182817491926
93 838.415463942777 25.641186177840396 43.0 44 68.64118617784038 4785.27437310513 1262.822207153122 3496.810979774168
100 955.5398191307034 18.227734153935238 43.0 44 61.22773415393524 4686.4310128114175 1111.1496349118079 3557.053643745676
108 1053.5158766956956 23.150608628975462 43.0 44 66.15060862897546 4618.800207536218 967.8850176994049 3627.7645812078376
16 84.68300022652114 23.797838403433957 47.0 48 70.79783840343396 5616.379408776905 1997.9405050282255 3594.641065345245
95 892.498312492653 26.074162767768176 44.0 45 70.07416276776817 4812.202054739546 1187.8062508670284 3598.321641104748
39 287.52924245044267 27.929259545201614 46.0 47 73.92925954520162 5418.506948339194 1780.6975731566467 3609.880115637345
70 596.3949972380135 28.043814076290257 45.0 46 73.04381407629026 5110.528424450497 1470.9476874923744 3611.5369228818336
101 962.830954940807 24.437456808378876 44.0 45 68.43745680837887 4753.160245590786 1099.7917227934092 3628.931065988999
54 414.40921093434275 24.745771164029282 46.0 47 70.74577116402928 5317.577590970278 1646.533810744134 3646.298009062114
89 786.0205290221596 26.512132976268504 45.0 46 71.51213297626852 4971.267504008788 1341.960020400627 3602.7953506318872
14 77.19451843749633 29.104239850475622 48.0 49 77.10423985047562 5694.295196634265 2013.6383687764644 3651.552588007325
76 691.4411036375616 28.450235636098775 46.0 47 74.45023563609877 5098.541892407061 1415.1875691815146 3654.904087589447
106 1044.002394428313 23.268626485621823 45.0 46 68.26862648562181 4759.268581456981 1006.1716938341408 3729.8282611372183
85 755.9399837643708 27.29993330179677 46.0 47 73.29993330179677 5053.295073699393 1263.0384713504209 3762.9566690471775
86 757.2071555801996 24.7851847917609 46.0 47 70.78518479176091 5052.981545155149 1258.410654842875 3769.7857055205154
62 473.3011783924825 29.306081813978583 47.0 48 76.3060818139786 5346.278668235827 1660.3715346735887 3656.6010517482587
